"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message"
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEKSF043","katian.vallejo","34","12","0,348","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [d4231c22f2d6eca1adaabf9edfaf5c8c, clickElement {id=f.C868FA957E4E332959B326D788DB1F38.d.41109ACAD81E28A0A19791E94D424BDC.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:56081}, goog:processID: 18308, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:56081/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (d4231c22f2d6eca1adaabf9edfaf5c8c)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: d4231c22f2d6eca1adaabf9edfaf5c8c; stackTrace=System.Object[]}"
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","COMEKSF043","katian.vallejo","38","13","0,269","PASSED","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEKSF043","katian.vallejo","38","13","0,296","PASSED","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMEKSF043","katian.vallejo","38","14","0,273","PASSED","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMEKSF043","katian.vallejo","38","16","0,246","PASSED","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMEKSF043","katian.vallejo","38","14","0,233","PASSED","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEKSF043","katian.vallejo","33","12","0,263","PASSED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=Expected condition failed: waiting for com.sara.automation.interactions.OneScriptDynamicElements$$Lambda/0x00000153b4486968@1e174f2b (tried for 10 second(s) with 500 milliseconds interval)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: net.thucydides.core.webdriver.DevToolsWebDriverFacade; stackTrace=System.Object[]}"
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMEKSF043","katian.vallejo","34","13","0,397","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [eba5f0d7bc6d4a32a4bc5c1f39350491, clickElement {id=f.1755FD40FC0DFF1B75D5CBCD40B37433.d.46E8C33CEE8FF844725CF1576BDB933A.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59665}, goog:processID: 15908, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:59665/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (eba5f0d7bc6d4a32a4bc5c1f39350491)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: eba5f0d7bc6d4a32a4bc5c1f39350491; stackTrace=System.Object[]}"
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMEKSF043","katian.vallejo","38","16","0,245","PASSED","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMEKSF043","katian.vallejo","38","13","0,257","PASSED","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMEKSF043","katian.vallejo","38","14","0,236","PASSED","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEKSF014","fabian.silva","33","11","0,225","PASSED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=Expected condition failed: waiting for com.sara.automation.interactions.OneScriptDynamicElements$$Lambda$1022/404294128@3c2956a6 (tried for 10 second(s) with 500 milliseconds interval)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: net.thucydides.core.webdriver.DevToolsWebDriverFacade; stackTrace=System.Object[]}"
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEKSF014","fabian.silva","34","8","0,305","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [be287f6e2a62acd3215a1490e49d6692, clickElement {id=f.986805A8061550C79FFABF49EE0B871F.d.1F4AF69CED1787E890C73705DCF4D174.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:49230}, goog:processID: 14948, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:49230/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (be287f6e2a62acd3215a1490e49d6692)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: be287f6e2a62acd3215a1490e49d6692; stackTrace=System.Object[]}"
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEKSF014","fabian.silva","34","10","0,315","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [5ae690867f7ab615e1753a77c1e79fff, clickElement {id=f.006067AD99AC4D6C819B6E2006EF6B64.d.66B5851C2ADB43B3A2BB398BA8E19BBA.e.125}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64684}, goog:processID: 15580, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64684/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (5ae690867f7ab615e1753a77c1e79fff)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 5ae690867f7ab615e1753a77c1e79fff; stackTrace=System.Object[]}"
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEKSF014","fabian.silva","34","11","0,296","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [c4b49cdd2d32acfa8c2cbd9dbc8200aa, clickElement {id=f.54A918B007ECFF8C259DB430E51AFD18.d.D80D7D9BDD150AAB7F7313D53EC1C855.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:49653}, goog:processID: 19120, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:49653/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (c4b49cdd2d32acfa8c2cbd9dbc8200aa)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: c4b49cdd2d32acfa8c2cbd9dbc8200aa; stackTrace=System.Object[]}"
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEKSF014","fabian.silva","38","11","0,247","PASSED","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEKSF014","fabian.silva","38","14","0,28","PASSED","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEKSF014","fabian.silva","34","13","0,324","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [558baa3d443a454cf3c9819284e220de, clickElement {id=f.1CA9B032E3EC30BCDD7231946B82B81A.d.EF32D77BEE9973468732475676C3DDDA.e.131}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64843}, goog:processID: 14356, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64843/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (558baa3d443a454cf3c9819284e220de)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 558baa3d443a454cf3c9819284e220de; stackTrace=System.Object[]}"
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEKSF014","fabian.silva","38","16","0,254","PASSED","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEKSF014","fabian.silva","38","11","0,235","PASSED","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEKSF014","fabian.silva","38","11","0,236","PASSED","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEKSF014","fabian.silva","34","12","0,298","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [572a5fd3c45f2dac848eb948d32e07a2, clickElement {id=f.9737099584956D90C6DA368FB2F422BA.d.50A8E77DBB9292C832AB8176F2F20914.e.132}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:49714}, goog:processID: 13688, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:49714/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (572a5fd3c45f2dac848eb948d32e07a2)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 572a5fd3c45f2dac848eb948d32e07a2; stackTrace=System.Object[]}"
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEKSF014","fabian.silva","38","13","0,235","PASSED","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEKSF014","fabian.silva","38","13","0,295","PASSED","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEKSF014","fabian.silva","38","11","0,273","PASSED","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEKSF014","fabian.silva","34","14","0,406","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [72bf31399d8c6f45b4f325c7acde1f80, clickElement {id=f.7EA357BD1C1BD0A1377C87A10BC801D0.d.C4E0D89EC2581284DDCD72887500E2C7.e.132}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64406}, goog:processID: 14568, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64406/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (72bf31399d8c6f45b4f325c7acde1f80)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 72bf31399d8c6f45b4f325c7acde1f80; stackTrace=System.Object[]}"
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEKSF014","fabian.silva","34","14","0,304","PASSED","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEKSF014","fabian.silva","38","13","0,269","PASSED","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEKSF014","fabian.silva","38","11","0,261","PASSED","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","COMEKSF014","fabian.silva","38","11","0,233","PASSED","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","COMEKSF014","fabian.silva","34","9","0,226","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_422-422'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [ca0e1cf188bc6e99d59a0c679fad25e6, isElementDisplayed {id=f.8722A265D1BEBD76F0A90466EE511812.d.B9F624F9EECD573A423C46D696BD8E9B.e.73}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\FABIAN~1.SIL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:65279}, goog:processID: 2092, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:65279/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (ca0e1cf188bc6e99d59a0c679fad25e6)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: ca0e1cf188bc6e99d59a0c679fad25e6; stackTrace=System.Object[]}"
